Latest,IV,Delta,Gamma,Theta,Vega,"IV Skew",Type,Time,Strike,Latest,IV,Delta,Gamma,Theta,Vega,"IV Skew",Type,Time
0.027s,42.20%,0.2303,1.4524,-0.0029,0.0015,+0.87%,Call,08/14/26,2.900,0.194s,42.33%,-0.7677,1.4505,-0.0025,0.0015,+1.01%,Put,08/14/26
0.020s,43.69%,0.1773,1.1999,-0.0026,0.0013,+2.37%,Call,08/14/26,2.950,0.236s,43.12%,-0.8249,1.2009,-0.0021,0.0013,+1.79%,Put,08/14/26
0.014s,44.34%,0.1313,0.9693,-0.0023,0.0011,+3.01%,Call,08/14/26,3.000,0.281s,44.65%,-0.8656,0.9716,-0.0017,0.0011,+3.33%,Put,08/14/26
0.011s,46.46%,0.1036,0.7819,-0.0020,0.0009,+5.14%,Call,08/14/26,3.050,0.327s,45.78%,-0.8987,0.7736,-0.0014,0.0009,+4.46%,Put,08/14/26
0.008s,47.54%,0.0779,0.6183,-0.0018,0.0007,+6.22%,Call,08/14/26,3.100,0.375s,48.16%,-0.9180,0.6273,-0.0012,0.0007,+6.84%,Put,08/14/26
0.006s,48.87%,0.0595,0.4886,-0.0015,0.0006,+7.54%,Call,08/14/26,3.150,0.423s,49.75%,-0.9357,0.5020,-0.0010,0.0006,+8.42%,Put,08/14/26
0.005s,51.17%,0.0490,0.4003,-0.0014,0.0005,+9.85%,Call,08/14/26,3.200,0.471s,50.31%,-0.9527,0.3873,-0.0007,0.0005,+8.99%,Put,08/14/26
0.004s,52.89%,0.0393,0.3238,-0.0013,0.0004,+11.57%,Call,08/14/26,3.250,0.520s,52.03%,-0.9620,0.3118,-0.0006,0.0004,+10.71%,Put,08/14/26
0.003s,53.91%,0.0300,0.2548,-0.0011,0.0003,+12.58%,Call,08/14/26,3.300,0.570s,55.86%,-0.9637,0.2794,-0.0006,0.0004,+14.54%,Put,08/14/26
0.003s,57.42%,0.0285,0.2290,-0.0011,0.0003,+16.10%,Call,08/14/26,3.350,0.619s,56.64%,-0.9720,0.2201,-0.0004,0.0003,+15.32%,Put,08/14/26
0.002s,57.19%,0.0200,0.1705,-0.0009,0.0002,+15.86%,Call,08/14/26,3.400,0.669s,60.23%,-0.9729,0.2014,-0.0004,0.0003,+18.91%,Put,08/14/26
0.002s,60.31%,0.0189,0.1546,-0.0009,0.0002,+18.99%,Call,08/14/26,3.450,0.718s,59.84%,-0.9806,0.1504,-0.0002,0.0002,+18.52%,Put,08/14/26
0.002s,63.44%,0.0182,0.1418,-0.0010,0.0002,+22.11%,Call,08/14/26,3.500,0.768s,63.28%,-0.9808,0.1405,-0.0002,0.0002,+21.96%,Put,08/14/26
0.002s,66.48%,0.0174,0.1307,-0.0010,0.0002,+25.16%,Call,08/14/26,3.550,,,,,,,,,
0.001s,63.44%,0.0097,0.0824,-0.0007,0.0001,+22.11%,Call,08/14/26,3.600,0.868s,69.84%,-0.9815,0.1237,-0.0003,0.0002,+28.52%,Put,08/14/26
0.001s,66.25%,0.0094,0.0770,-0.0007,0.0001,+24.93%,Call,08/14/26,3.650,,,,,,,,,
0.001s,68.91%,0.0091,0.0717,-0.0007,0.0001,+27.58%,Call,08/14/26,3.700,0.967s,70.47%,-0.9882,0.0797,0.0000,0.0001,+29.15%,Put,08/14/26
0.001s,71.56%,0.0088,0.0672,-0.0007,0.0001,+30.24%,Call,08/14/26,3.750,1.017s,73.59%,-0.9882,0.0769,0.0000,0.0001,+32.27%,Put,08/14/26
0.001s,74.06%,0.0085,0.0628,-0.0008,0.0001,+32.74%,Call,08/14/26,3.800,1.067s,76.72%,-0.9880,0.0744,-0.0001,0.0001,+35.40%,Put,08/14/26
0.001s,76.56%,0.0082,0.0591,-0.0008,0.0001,+35.24%,Call,08/14/26,3.850,,,,,,,,,
0.001s,79.06%,0.0080,0.0559,-0.0008,0.0001,+37.74%,Call,08/14/26,3.900,1.167s,82.81%,-0.9878,0.0701,-0.0001,0.0001,+41.49%,Put,08/14/26
0.001s,81.56%,0.0078,0.0532,-0.0008,0.0001,+40.24%,Call,08/14/26,3.950,1.217s,85.78%,-0.9878,0.0681,-0.0001,0.0001,+44.46%,Put,08/14/26
0.001s,84.06%,0.0077,0.0508,-0.0008,0.0001,+42.74%,Call,08/14/26,4.000,,,,,,,,,
0.001s,86.25%,0.0074,0.0479,-0.0008,0.0001,+44.93%,Call,08/14/26,4.050,1.317s,91.56%,-0.9876,0.0644,-0.0001,0.0001,+50.24%,Put,08/14/26
0.001s,88.75%,0.0073,0.0462,-0.0008,0.0001,+47.43%,Call,08/14/26,4.100,1.367s,94.38%,-0.9876,0.0627,-0.0002,0.0001,+53.05%,Put,08/14/26
0.001s,90.94%,0.0071,0.0439,-0.0008,0.0001,+49.61%,Call,08/14/26,4.150,1.417s,97.19%,-0.9875,0.0612,-0.0002,0.0001,+55.86%,Put,08/14/26
0.001s,93.13%,0.0069,0.0419,-0.0008,0.0001,+51.80%,Call,08/14/26,4.200,,,,,,,,,
0.001s,95.31%,0.0068,0.0401,-0.0008,0.0001,+53.99%,Call,08/14/26,4.250,1.517s,0.00%,-0.9988,0.0000,0.0004,0.0000,-41.32%,Put,08/14/26
0.001s,97.50%,0.0066,0.0385,-0.0008,0.0001,+56.18%,Call,08/14/26,4.300,,,,,,,,,
0.001s,99.69%,0.0065,0.0372,-0.0008,0.0001,+58.36%,Call,08/14/26,4.350,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,4.400,1.667s,0.00%,-0.9988,0.0000,0.0005,0.0000,-41.32%,Put,08/14/26
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,4.450,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,4.500,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,4.550,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,4.600,1.867s,0.00%,-0.9988,0.0000,0.0005,0.0000,-41.32%,Put,08/14/26
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,4.650,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,4.700,1.967s,0.00%,-0.9988,0.0000,0.0005,0.0000,-41.32%,Put,08/14/26
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,4.750,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,4.800,2.067s,0.00%,-0.9988,0.0000,0.0005,0.0000,-41.32%,Put,08/14/26
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,4.850,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,4.900,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,4.950,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,5.000,2.267s,0.00%,-0.9988,0.0000,0.0005,0.0000,-41.32%,Put,08/14/26
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,5.050,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,5.100,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,5.150,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,5.200,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,5.250,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0005,0.0000,-41.32%,Call,08/14/26,5.300,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,5.350,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,5.400,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,5.450,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,5.500,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,5.550,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,5.600,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,5.650,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,5.700,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,5.750,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,5.850,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,5.900,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,6.000,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,6.050,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,6.150,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0006,0.0000,-41.32%,Call,08/14/26,6.250,3.517s,0.00%,-0.9988,0.0000,0.0006,0.0000,-41.32%,Put,08/14/26
0.001s,0.00%,0.0000,0.0000,-0.0007,0.0000,-41.32%,Call,08/14/26,6.350,3.617s,0.00%,-0.9988,0.0000,0.0007,0.0000,-41.32%,Put,08/14/26
0.001s,0.00%,0.0000,0.0000,-0.0007,0.0000,-41.32%,Call,08/14/26,6.500,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0007,0.0000,-41.32%,Call,08/14/26,6.750,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0007,0.0000,-41.32%,Call,08/14/26,7.000,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0007,0.0000,-41.32%,Call,08/14/26,7.100,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0008,0.0000,-41.32%,Call,08/14/26,7.500,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0008,0.0000,-41.32%,Call,08/14/26,8.000,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0009,0.0000,-41.32%,Call,08/14/26,8.250,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0009,0.0000,-41.32%,Call,08/14/26,8.500,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0009,0.0000,-41.32%,Call,08/14/26,8.750,,,,,,,,,
"Downloaded from Barchart.com as of 08-14-2026 06:14pm CDT"
