Latest,IV,Delta,Gamma,Theta,Vega,"IV Skew",Type,Time,Strike,Latest,IV,Delta,Gamma,Theta,Vega,"IV Skew",Type,Time
0.708s,37.66%,0.9898,0.0532,-0.0001,0.0002,-6.74%,Call,08/18/26,2.100,0.007s,53.01%,-0.0350,0.1628,-0.0005,0.0007,+8.61%,Put,08/18/26
0.660s,41.45%,0.9781,0.1195,-0.0002,0.0004,-2.95%,Call,08/18/26,2.150,0.009s,51.97%,-0.0443,0.2013,-0.0006,0.0008,+7.58%,Put,08/18/26
0.612s,41.95%,0.9675,0.1745,-0.0003,0.0006,-2.44%,Call,08/18/26,2.200,0.011s,50.43%,-0.0541,0.2432,-0.0006,0.0010,+6.04%,Put,08/18/26
0.565s,42.56%,0.9525,0.2427,-0.0005,0.0008,-1.84%,Call,08/18/26,2.250,0.016s,51.05%,-0.0734,0.3047,-0.0008,0.0012,+6.66%,Put,08/18/26
0.519s,42.93%,0.9338,0.3192,-0.0006,0.0011,-1.46%,Call,08/18/26,2.300,0.018s,48.58%,-0.0847,0.3567,-0.0009,0.0014,+4.19%,Put,08/18/26
0.475s,43.73%,0.9086,0.4064,-0.0008,0.0014,-0.66%,Call,08/18/26,2.350,0.031s,52.44%,-0.1237,0.4351,-0.0012,0.0018,+8.05%,Put,08/18/26
,,,,,,,,,2.400,0.038s,51.54%,-0.1479,0.5002,-0.0014,0.0021,+7.15%,Put,08/18/26
,,,,,,,,,2.450,0.049s,51.84%,-0.1799,0.5647,-0.0016,0.0023,+7.44%,Put,08/18/26
0.349s,43.33%,0.8171,0.6737,-0.0014,0.0023,-1.06%,Call,08/18/26,2.500,0.056s,49.79%,-0.2063,0.6392,-0.0016,0.0025,+5.39%,Put,08/18/26
0.311s,43.27%,0.7774,0.7611,-0.0016,0.0026,-1.12%,Call,08/18/26,2.550,0.059s,45.89%,-0.2295,0.7375,-0.0016,0.0027,+1.49%,Put,08/18/26
0.235s,28.18%,0.8156,1.0413,-0.0009,0.0023,-16.22%,Call,08/18/26,2.600,0.075s,46.25%,-0.2728,0.8017,-0.0017,0.0030,+1.85%,Put,08/18/26
0.201s,29.58%,0.7455,1.2000,-0.0012,0.0028,-14.81%,Call,08/18/26,2.650,0.090s,45.50%,-0.3154,0.8713,-0.0018,0.0032,+1.10%,Put,08/18/26
0.169s,30.21%,0.6758,1.3206,-0.0014,0.0032,-14.18%,Call,08/18/26,2.700,0.111s,45.90%,-0.3632,0.9114,-0.0020,0.0033,+1.51%,Put,08/18/26
0.182s,42.74%,0.5874,1.0129,-0.0021,0.0035,-1.65%,Call,08/18/26,2.750,0.131s,45.27%,-0.4106,0.9573,-0.0020,0.0035,+0.88%,Put,08/18/26
0.159s,43.42%,0.5357,1.0185,-0.0022,0.0035,-0.98%,Call,08/18/26,2.800,0.157s,45.66%,-0.4595,0.9682,-0.0020,0.0035,+1.27%,Put,08/18/26
0.135s,43.07%,0.4844,1.0307,-0.0022,0.0036,-1.32%,Call,08/18/26,2.850,0.187s,46.49%,-0.5066,0.9553,-0.0021,0.0036,+2.09%,Put,08/18/26
0.117s,43.72%,0.4360,1.0036,-0.0023,0.0035,-0.67%,Call,08/18/26,2.900,0.217s,46.66%,-0.5527,0.9430,-0.0021,0.0035,+2.27%,Put,08/18/26
0.099s,43.71%,0.3883,0.9773,-0.0022,0.0034,-0.69%,Call,08/18/26,2.950,0.246,45.90%,-0.6001,0.9356,-0.0020,0.0034,+1.51%,Put,"21:57 CT"
0.091s,46.05%,0.3532,0.8998,-0.0023,0.0033,+1.66%,Call,08/18/26,3.000,0.283s,46.87%,-0.6395,0.8870,-0.0019,0.0033,+2.48%,Put,08/18/26
0.073s,44.79%,0.3062,0.8736,-0.0022,0.0031,+0.40%,Call,08/18/26,3.050,0.320s,47.30%,-0.6778,0.8413,-0.0018,0.0032,+2.91%,Put,08/18/26
0.063s,45.48%,0.2712,0.8129,-0.0021,0.0030,+1.08%,Call,08/18/26,3.100,0.359s,47.86%,-0.7124,0.7897,-0.0017,0.0030,+3.46%,Put,08/18/26
0.053s,45.65%,0.2370,0.7546,-0.0020,0.0028,+1.25%,Call,08/18/26,3.150,0.400s,48.60%,-0.7427,0.7347,-0.0017,0.0029,+4.21%,Put,08/18/26
0.046s,46.44%,0.2096,0.6918,-0.0019,0.0026,+2.04%,Call,08/18/26,3.200,0.442s,49.29%,-0.7703,0.6804,-0.0016,0.0027,+4.89%,Put,08/18/26
0.039s,46.79%,0.1828,0.6321,-0.0018,0.0024,+2.39%,Call,08/18/26,3.250,0.485s,49.94%,-0.7952,0.6275,-0.0015,0.0025,+5.55%,Put,08/18/26
0.034s,47.59%,0.1617,0.5746,-0.0017,0.0022,+3.19%,Call,08/18/26,3.300,0.529s,50.63%,-0.8171,0.5764,-0.0013,0.0023,+6.24%,Put,08/18/26
0.029s,48.03%,0.1411,0.5201,-0.0016,0.0020,+3.63%,Call,08/18/26,3.350,0.575s,51.88%,-0.8337,0.5289,-0.0013,0.0022,+7.48%,Put,08/18/26
0.025s,48.61%,0.1238,0.4695,-0.0016,0.0018,+4.22%,Call,08/18/26,3.400,0.621s,52.86%,-0.8495,0.4851,-0.0012,0.0021,+8.47%,Put,08/18/26
0.018s,46.94%,0.0967,0.4075,-0.0013,0.0015,+2.55%,Call,08/18/26,3.450,,,,,,,,,
0.016s,47.93%,0.0862,0.3663,-0.0013,0.0014,+3.54%,Call,08/18/26,3.500,0.715s,55.16%,-0.8741,0.4097,-0.0011,0.0018,+10.76%,Put,08/18/26
0.018s,51.62%,0.0898,0.3506,-0.0014,0.0014,+7.23%,Call,08/18/26,3.550,,,,,,,,,
0.016s,52.40%,0.0802,0.3175,-0.0013,0.0013,+8.01%,Call,08/18/26,3.600,,,,,,,,,
0.014s,52.97%,0.0710,0.2861,-0.0013,0.0012,+8.57%,Call,08/18/26,3.650,0.859s,58.96%,-0.8996,0.3239,-0.0009,0.0015,+14.57%,Put,08/18/26
0.013s,54.18%,0.0654,0.2627,-0.0012,0.0011,+9.79%,Call,08/18/26,3.700,0.908s,60.63%,-0.9046,0.3030,-0.0009,0.0015,+16.23%,Put,08/18/26
0.012s,55.27%,0.0601,0.2411,-0.0012,0.0011,+10.88%,Call,08/18/26,3.750,0.956s,61.48%,-0.9121,0.2802,-0.0008,0.0014,+17.09%,Put,08/18/26
0.011s,56.23%,0.0550,0.2209,-0.0012,0.0010,+11.84%,Call,08/18/26,3.800,,,,,,,,,
0.010s,57.05%,0.0500,0.2020,-0.0011,0.0009,+12.66%,Call,08/18/26,3.850,1.054s,64.34%,-0.9208,0.2466,-0.0008,0.0013,+19.94%,Put,08/18/26
0.008s,56.52%,0.0415,0.1755,-0.0010,0.0008,+12.13%,Call,08/18/26,3.900,,,,,,,,,
0.009s,59.49%,0.0441,0.1751,-0.0011,0.0008,+15.10%,Call,08/18/26,3.950,1.153s,67.71%,-0.9259,0.2221,-0.0007,0.0012,+23.32%,Put,08/18/26
0.008s,59.96%,0.0395,0.1590,-0.0010,0.0008,+15.57%,Call,08/18/26,4.000,1.262s,0.00%,-0.9959,0.0036,0.0004,0.0000,-44.39%,Put,08/18/26
0.008s,61.64%,0.0387,0.1520,-0.0011,0.0007,+17.25%,Call,08/18/26,4.050,1.252s,70.90%,-0.9304,0.2014,-0.0007,0.0011,+26.50%,Put,08/18/26
0.007s,61.88%,0.0343,0.1372,-0.0010,0.0007,+17.48%,Call,08/18/26,4.100,1.301s,71.97%,-0.9339,0.1903,-0.0007,0.0011,+27.58%,Put,08/18/26
0.007s,63.46%,0.0336,0.1314,-0.0010,0.0007,+19.06%,Call,08/18/26,4.150,1.351s,73.91%,-0.9345,0.1838,-0.0007,0.0011,+29.51%,Put,08/18/26
0.006s,63.44%,0.0293,0.1176,-0.0010,0.0006,+19.04%,Call,08/18/26,4.200,1.401s,75.80%,-0.9352,0.1778,-0.0007,0.0011,+31.41%,Put,08/18/26
0.006s,64.92%,0.0287,0.1129,-0.0010,0.0006,+20.53%,Call,08/18/26,4.250,1.450s,76.72%,-0.9384,0.1684,-0.0007,0.0010,+32.32%,Put,08/18/26
,,,,,,,,,4.300,1.500s,78.57%,-0.9388,0.1634,-0.0007,0.0010,+34.18%,Put,08/18/26
0.005s,67.42%,0.0237,0.0925,-0.0009,0.0005,+23.03%,Call,08/18/26,4.400,1.599s,81.19%,-0.9422,0.1508,-0.0007,0.0010,+36.80%,Put,08/18/26
0.005s,68.83%,0.0233,0.0894,-0.0009,0.0005,+24.43%,Call,08/18/26,4.450,1.649s,82.95%,-0.9425,0.1468,-0.0007,0.0010,+38.55%,Put,08/18/26
0.005s,70.20%,0.0229,0.0865,-0.0009,0.0005,+25.80%,Call,08/18/26,4.500,1.699s,84.71%,-0.9428,0.1432,-0.0007,0.0010,+40.31%,Put,08/18/26
0.005s,71.56%,0.0226,0.0838,-0.0009,0.0005,+27.17%,Call,08/18/26,4.550,1.749s,86.43%,-0.9431,0.1398,-0.0007,0.0010,+42.03%,Put,08/18/26
0.004s,70.63%,0.0187,0.0724,-0.0009,0.0004,+26.23%,Call,08/18/26,4.600,1.799s,88.13%,-0.9434,0.1365,-0.0007,0.0010,+43.73%,Put,08/18/26
0.004s,71.88%,0.0184,0.0701,-0.0009,0.0004,+27.48%,Call,08/18/26,4.650,1.848s,88.75%,-0.9460,0.1302,-0.0007,0.0009,+44.36%,Put,08/18/26
0.004s,73.16%,0.0182,0.0681,-0.0009,0.0004,+28.77%,Call,08/18/26,4.700,1.898s,90.43%,-0.9461,0.1275,-0.0007,0.0009,+46.04%,Put,08/18/26
,,,,,,,,,4.750,1.948s,92.07%,-0.9463,0.1248,-0.0007,0.0009,+47.68%,Put,08/18/26
0.004s,75.63%,0.0176,0.0643,-0.0009,0.0004,+31.23%,Call,08/18/26,4.800,1.998s,93.69%,-0.9464,0.1224,-0.0007,0.0009,+49.30%,Put,08/18/26
0.003,73.98%,0.0139,0.0535,-0.0008,0.0003,+29.59%,Call,"22:46 CT",4.850,2.048s,95.29%,-0.9466,0.1200,-0.0007,0.0009,+50.90%,Put,08/18/26
0.004s,78.05%,0.0172,0.0610,-0.0009,0.0004,+33.65%,Call,08/18/26,4.900,2.098s,96.89%,-0.9467,0.1179,-0.0007,0.0009,+52.50%,Put,08/18/26
0.003s,76.33%,0.0136,0.0508,-0.0008,0.0003,+31.93%,Call,08/18/26,4.950,,,,,,,,,
0.003s,77.42%,0.0133,0.0494,-0.0008,0.0003,+33.03%,Call,08/18/26,5.000,2.197s,98.91%,-0.9491,0.1109,-0.0007,0.0009,+54.51%,Put,08/18/26
0.003s,78.55%,0.0132,0.0482,-0.0009,0.0003,+34.16%,Call,08/18/26,5.050,,,,,,,,,
0.003s,79.69%,0.0131,0.0472,-0.0009,0.0003,+35.29%,Call,08/18/26,5.100,,,,,,,,,
0.003s,80.78%,0.0129,0.0461,-0.0009,0.0003,+36.39%,Call,08/18/26,5.150,,,,,,,,,
0.003s,81.80%,0.0127,0.0449,-0.0009,0.0003,+37.40%,Call,08/18/26,5.200,,,,,,,,,
0.003s,82.89%,0.0126,0.0440,-0.0009,0.0003,+38.50%,Call,08/18/26,5.250,,,,,,,,,
0.003s,83.95%,0.0125,0.0430,-0.0009,0.0003,+39.55%,Call,08/18/26,5.300,,,,,,,,,
0.003s,85.00%,0.0124,0.0421,-0.0009,0.0003,+40.61%,Call,08/18/26,5.350,,,,,,,,,
0.003s,88.05%,0.0120,0.0396,-0.0009,0.0003,+43.65%,Call,08/18/26,5.500,,,,,,,,,
0.002s,84.92%,0.0086,0.0306,-0.0008,0.0002,+40.53%,Call,08/18/26,5.550,2.747s,0.00%,-0.9962,0.0000,0.0006,0.0000,-44.39%,Put,08/18/26
0.002s,85.86%,0.0085,0.0300,-0.0008,0.0002,+41.46%,Call,08/18/26,5.600,2.797s,0.00%,-0.9962,0.0000,0.0006,0.0000,-44.39%,Put,08/18/26
0.002s,87.73%,0.0083,0.0289,-0.0008,0.0002,+43.34%,Call,08/18/26,5.700,,,,,,,,,
0.002s,88.59%,0.0082,0.0283,-0.0008,0.0002,+44.20%,Call,08/18/26,5.750,3.008s,0.00%,-0.9962,0.0000,0.0006,0.0000,-44.39%,Put,08/18/26
0.002s,89.53%,0.0082,0.0279,-0.0008,0.0002,+45.14%,Call,08/18/26,5.800,,,,,,,,,
0.002s,90.47%,0.0081,0.0275,-0.0009,0.0002,+46.07%,Call,08/18/26,5.850,,,,,,,,,
0.002s,92.19%,0.0080,0.0265,-0.0009,0.0002,+47.79%,Call,08/18/26,5.950,,,,,,,,,
0.002s,93.13%,0.0079,0.0261,-0.0009,0.0002,+48.73%,Call,08/18/26,6.000,,,,,,,,,
0.002s,94.84%,0.0078,0.0253,-0.0009,0.0002,+50.45%,Call,08/18/26,6.100,,,,,,,,,
0.002s,96.48%,0.0077,0.0245,-0.0009,0.0002,+52.09%,Call,08/18/26,6.200,,,,,,,,,
0.002s,97.34%,0.0076,0.0242,-0.0009,0.0002,+52.95%,Call,08/18/26,6.250,,,,,,,,,
0.002s,98.98%,0.0075,0.0235,-0.0009,0.0002,+54.59%,Call,08/18/26,6.350,,,,,,,,,
0.002s,99.77%,0.0075,0.0231,-0.0009,0.0002,+55.37%,Call,08/18/26,6.400,,,,,,,,,
0.002s,0.00%,0.0000,0.0000,-0.0007,0.0000,-44.39%,Call,08/18/26,6.500,,,,,,,,,
0.002s,0.00%,0.0000,0.0000,-0.0007,0.0000,-44.39%,Call,08/18/26,6.750,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0007,0.0000,-44.39%,Call,08/18/26,7.000,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0007,0.0000,-44.39%,Call,08/18/26,7.100,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0008,0.0000,-44.39%,Call,08/18/26,7.250,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0008,0.0000,-44.39%,Call,08/18/26,7.500,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0008,0.0000,-44.39%,Call,08/18/26,7.750,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0008,0.0000,-44.39%,Call,08/18/26,8.000,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0009,0.0000,-44.39%,Call,08/18/26,8.250,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0009,0.0000,-44.39%,Call,08/18/26,8.500,,,,,,,,,
0.001s,0.00%,0.0000,0.0000,-0.0009,0.0000,-44.39%,Call,08/18/26,8.750,,,,,,,,,
"Downloaded from Barchart.com as of 08-19-2026 03:39am CDT"
