Latest,IV,Delta,Gamma,Theta,Vega,"IV Skew",Type,Time,Strike,Latest,IV,Delta,Gamma,Theta,Vega,"IV Skew",Type,Time
0.294s,60.89%,0.6192,0.6517,-0.0036,0.0036,-2.05%,Call,09/25/26,3.100,0.170s,61.04%,-0.3772,0.6501,-0.0033,0.0036,-1.90%,Put,09/25/26
0.270s,61.59%,0.5850,0.6597,-0.0037,0.0037,-1.35%,Call,09/25/26,3.150,0.195s,61.51%,-0.4113,0.6605,-0.0034,0.0037,-1.43%,Put,09/25/26
0.248s,62.33%,0.5515,0.6618,-0.0039,0.0038,-0.61%,Call,09/25/26,3.200,0.223s,62.31%,-0.4449,0.6620,-0.0035,0.0038,-0.63%,Put,09/25/26
0.227s,62.88%,0.5187,0.6611,-0.0039,0.0038,-0.06%,Call,09/25/26,3.250,0.252s,62.91%,-0.4776,0.6608,-0.0035,0.0038,-0.04%,Put,09/25/26
0.208s,63.53%,0.4870,0.6550,-0.0040,0.0038,+0.58%,Call,09/25/26,3.300,0.283s,63.59%,-0.5093,0.6543,-0.0036,0.0038,+0.65%,Put,09/25/26
0.191s,64.28%,0.4567,0.6440,-0.0040,0.0038,+1.34%,Call,09/25/26,3.350,0.316s,44.12%,-0.5872,0.9198,-0.0023,0.0037,-18.82%,Put,09/25/26
0.175s,64.93%,0.4275,0.6310,-0.0041,0.0037,+1.99%,Call,09/25/26,3.400,0.350s,65.10%,-0.5685,0.6294,-0.0036,0.0037,+2.16%,Put,09/25/26
0.161s,65.74%,0.4002,0.6138,-0.0041,0.0037,+2.80%,Call,09/25/26,3.450,0.385s,65.69%,-0.5963,0.6142,-0.0035,0.0037,+2.75%,Put,09/25/26
0.148s,66.49%,0.3742,0.5953,-0.0041,0.0036,+3.55%,Call,09/25/26,3.500,0.422s,66.49%,-0.6222,0.5953,-0.0035,0.0036,+3.55%,Put,09/25/26
0.136s,67.20%,0.3496,0.5756,-0.0040,0.0035,+4.26%,Call,09/25/26,3.550,,,,,,,,,
0.125s,67.90%,0.3264,0.5549,-0.0040,0.0034,+4.95%,Call,09/25/26,3.600,0.499s,68.01%,-0.6696,0.5542,-0.0034,0.0034,+5.07%,Put,09/25/26
0.116s,68.90%,0.3057,0.5319,-0.0040,0.0033,+5.96%,Call,09/25/26,3.650,,,,,,,,,
0.107s,69.64%,0.2856,0.5100,-0.0039,0.0032,+6.70%,Call,09/25/26,3.700,,,,,,,,,
0.099s,70.45%,0.2671,0.4879,-0.0038,0.0031,+7.51%,Call,09/25/26,3.750,0.622s,29.31%,-0.4484,0.4364,-0.0005,0.0117,-20.59%,Put,09/25/26
0.092s,71.36%,0.2502,0.4658,-0.0038,0.0030,+8.42%,Call,09/25/26,3.800,,,,,,,,,
0.085s,72.04%,0.2337,0.4447,-0.0037,0.0029,+9.10%,Call,09/25/26,3.850,,,,,,,,,
0.079s,72.86%,0.2189,0.4237,-0.0036,0.0028,+9.92%,Call,09/25/26,3.900,,,,,,,,,
0.074s,73.86%,0.2059,0.4034,-0.0036,0.0027,+10.92%,Call,09/25/26,3.950,,,,,,,,,
0.069s,74.68%,0.1932,0.3840,-0.0035,0.0026,+11.74%,Call,09/25/26,4.000,0.842s,75.00%,-0.8018,0.3839,-0.0027,0.0026,+12.06%,Put,09/25/26
0.064s,75.33%,0.1808,0.3653,-0.0034,0.0025,+12.39%,Call,09/25/26,4.050,,,,,,,,,
0.060s,76.22%,0.1702,0.3475,-0.0033,0.0024,+13.28%,Call,09/25/26,4.100,,,,,,,,,
0.056s,76.95%,0.1598,0.3304,-0.0033,0.0023,+14.01%,Call,09/25/26,4.150,,,,,,,,,
0.053s,77.99%,0.1513,0.3145,-0.0032,0.0022,+15.05%,Call,09/25/26,4.200,,,,,,,,,
0.050s,78.91%,0.1430,0.2994,-0.0031,0.0022,+15.97%,Call,09/25/26,4.250,,,,,,,,,
0.047s,79.70%,0.1349,0.2849,-0.0031,0.0021,+16.76%,Call,09/25/26,4.300,,,,,,,,,
0.044s,80.36%,0.1270,0.2709,-0.0030,0.0020,+17.42%,Call,09/25/26,4.350,1.167s,0.00%,-0.9957,0.0077,0.0005,0.0000,-62.94%,Put,09/25/26
0.042s,81.43%,0.1210,0.2584,-0.0030,0.0019,+18.49%,Call,09/25/26,4.400,1.214s,82.10%,-0.8730,0.2598,-0.0021,0.0019,+19.16%,Put,09/25/26
0.040s,82.40%,0.1151,0.2466,-0.0029,0.0019,+19.46%,Call,09/25/26,4.450,1.262s,83.19%,-0.8786,0.2483,-0.0020,0.0019,+20.25%,Put,09/25/26
0.038s,83.28%,0.1094,0.2352,-0.0029,0.0018,+20.34%,Call,09/25/26,4.500,,,,,,,,,
0.036s,84.08%,0.1038,0.2244,-0.0028,0.0017,+21.14%,Call,09/25/26,4.550,,,,,,,,,
0.034s,84.78%,0.0983,0.2139,-0.0027,0.0017,+21.83%,Call,09/25/26,4.600,,,,,,,,,
0.033s,86.01%,0.0948,0.2053,-0.0027,0.0016,+23.07%,Call,09/25/26,4.650,,,,,,,,,
0.031s,86.53%,0.0895,0.1955,-0.0026,0.0015,+23.59%,Call,09/25/26,4.700,1.503s,88.06%,-0.9023,0.1993,-0.0017,0.0016,+25.12%,Put,09/25/26
0.030s,87.64%,0.0862,0.1877,-0.0026,0.0015,+24.70%,Call,09/25/26,4.750,,,,,,,,,
0.028s,87.99%,0.0810,0.1785,-0.0025,0.0014,+25.05%,Call,09/25/26,4.800,1.600s,89.86%,-0.9100,0.1833,-0.0016,0.0015,+26.92%,Put,09/25/26
0.027s,88.96%,0.0779,0.1714,-0.0025,0.0014,+26.02%,Call,09/25/26,4.850,,,,,,,,,
0.026s,89.88%,0.0748,0.1645,-0.0025,0.0013,+26.94%,Call,09/25/26,4.900,1.697s,91.43%,-0.9173,0.1685,-0.0015,0.0014,+28.49%,Put,09/25/26
0.025s,90.74%,0.0718,0.1579,-0.0024,0.0013,+27.80%,Call,09/25/26,4.950,1.746s,92.46%,-0.9200,0.1624,-0.0015,0.0014,+29.52%,Put,09/25/26
0.024s,91.54%,0.0689,0.1516,-0.0024,0.0013,+28.60%,Call,09/25/26,5.000,,,,,,,,,
0.023s,92.29%,0.0660,0.1454,-0.0024,0.0012,+29.34%,Call,09/25/26,5.050,,,,,,,,,
0.022s,92.97%,0.0631,0.1395,-0.0023,0.0012,+30.03%,Call,09/25/26,5.100,1.893s,95.31%,-0.9275,0.1455,-0.0014,0.0013,+32.37%,Put,09/25/26
0.021s,93.61%,0.0603,0.1337,-0.0023,0.0011,+30.67%,Call,09/25/26,5.150,,,,,,,,,
0.021s,95.08%,0.0596,0.1304,-0.0023,0.0011,+32.14%,Call,09/25/26,5.200,,,,,,,,,
0.020s,95.61%,0.0569,0.1250,-0.0022,0.0011,+32.66%,Call,09/25/26,5.250,2.041s,98.59%,-0.9327,0.1323,-0.0013,0.0012,+35.65%,Put,09/25/26
0.019s,95.12%,0.0521,0.1172,-0.0021,0.0010,+32.18%,Call,09/25/26,5.300,2.090s,99.35%,-0.9350,0.1277,-0.0013,0.0012,+36.41%,Put,09/25/26
0.019s,97.48%,0.0536,0.1170,-0.0022,0.0010,+34.54%,Call,09/25/26,5.350,,,,,,,,,
0.018s,97.87%,0.0510,0.1120,-0.0022,0.0010,+34.93%,Call,09/25/26,5.400,2.188s,0.00%,-0.9963,0.0000,0.0006,0.0000,-62.94%,Put,09/25/26
0.017s,98.20%,0.0484,0.1070,-0.0021,0.0010,+35.26%,Call,09/25/26,5.450,2.238s,0.00%,-0.9963,0.0000,0.0006,0.0000,-62.94%,Put,09/25/26
0.017s,99.51%,0.0478,0.1047,-0.0021,0.0010,+36.57%,Call,09/25/26,5.500,,,,,,,,,
0.016s,0.00%,0.0000,0.0000,-0.0006,0.0000,-62.94%,Call,09/25/26,5.600,2.386s,0.00%,-0.9963,0.0000,0.0006,0.0000,-62.94%,Put,09/25/26
0.013s,0.00%,0.0000,0.0000,-0.0007,0.0000,-62.94%,Call,09/25/26,6.000,2.782s,0.00%,-0.9963,0.0000,0.0007,0.0000,-62.94%,Put,09/25/26
,,,,,,,,,6.050,2.832s,0.00%,-0.9963,0.0000,0.0007,0.0000,-62.94%,Put,09/25/26
0.012s,0.00%,0.0000,0.0000,-0.0007,0.0000,-62.94%,Call,09/25/26,6.100,,,,,,,,,
0.011s,0.00%,0.0000,0.0000,-0.0007,0.0000,-62.94%,Call,09/25/26,6.300,,,,,,,,,
0.010s,0.00%,0.0000,0.0000,-0.0007,0.0000,-62.94%,Call,09/25/26,6.500,,,,,,,,,
0.010s,0.00%,0.0000,0.0000,-0.0007,0.0000,-62.94%,Call,09/25/26,6.550,,,,,,,,,
0.009s,0.00%,0.0000,0.0000,-0.0008,0.0000,-62.94%,Call,09/25/26,6.600,,,,,,,,,
0.008s,0.00%,0.0000,0.0000,-0.0008,0.0000,-62.94%,Call,09/25/26,7.000,,,,,,,,,
0.007s,0.00%,0.0000,0.0000,-0.0008,0.0000,-62.94%,Call,09/25/26,7.250,4.027s,0.00%,-0.9963,0.0000,0.0008,0.0000,-62.94%,Put,09/25/26
0.006s,0.00%,0.0000,0.0000,-0.0009,0.0000,-62.94%,Call,09/25/26,7.750,,,,,,,,,
0.005s,0.00%,0.0000,0.0000,-0.0009,0.0000,-62.94%,Call,09/25/26,8.000,,,,,,,,,
0.005s,0.00%,0.0000,0.0000,-0.0009,0.0000,-62.94%,Call,09/25/26,8.250,,,,,,,,,
0.004s,0.00%,0.0000,0.0000,-0.0010,0.0000,-62.94%,Call,09/25/26,8.500,,,,,,,,,
0.004s,0.00%,0.0000,0.0000,-0.0010,0.0000,-62.94%,Call,09/25/26,8.750,,,,,,,,,
0.004s,0.00%,0.0000,0.0000,-0.0010,0.0000,-62.94%,Call,09/25/26,9.000,,,,,,,,,
"Downloaded from Barchart.com as of 09-26-2026 05:11am CDT"
