Latest,IV,Delta,Gamma,Theta,Vega,"IV Skew",Type,Time,Strike,Latest,IV,Delta,Gamma,Theta,Vega,"IV Skew",Type,Time
0.0250s,24.08%,0.0096,0.0033,-0.0125,0.0085,+5.47%,Call,08/14/26,103.0000,21.2500s,30.55%,-0.9597,0.0075,0.0032,0.0249,+11.94%,Put,08/14/26
0.0250s,24.95%,0.0093,0.0031,-0.0127,0.0082,+6.34%,Call,08/14/26,104.0000,22.2500s,31.83%,-0.9595,0.0073,0.0030,0.0250,+13.22%,Put,08/14/26
0.0250s,25.81%,0.0091,0.0029,-0.0128,0.0080,+7.20%,Call,08/14/26,105.0000,23.2500s,33.10%,-0.9593,0.0070,0.0028,0.0251,+14.49%,Put,08/14/26
0.0250s,26.65%,0.0088,0.0027,-0.0129,0.0078,+8.04%,Call,08/14/26,106.0000,24.2500s,34.35%,-0.9591,0.0068,0.0026,0.0252,+15.74%,Put,08/14/26
0.0250s,27.48%,0.0086,0.0026,-0.0130,0.0077,+8.87%,Call,08/14/26,107.0000,25.2500s,35.59%,-0.9589,0.0066,0.0024,0.0254,+16.98%,Put,08/14/26
0.0125s,26.20%,0.0048,0.0016,-0.0123,0.0045,+7.59%,Call,08/14/26,108.0000,26.2500s,36.83%,-0.9587,0.0064,0.0022,0.0255,+18.22%,Put,08/14/26
0.0125s,26.96%,0.0046,0.0015,-0.0124,0.0044,+8.35%,Call,08/14/26,109.0000,27.2500s,38.05%,-0.9585,0.0062,0.0020,0.0256,+19.44%,Put,08/14/26
0.0125s,27.71%,0.0045,0.0015,-0.0125,0.0043,+9.11%,Call,08/14/26,110.0000,28.2500s,39.26%,-0.9583,0.0061,0.0018,0.0257,+20.65%,Put,08/14/26
0.0125s,28.46%,0.0044,0.0014,-0.0126,0.0043,+9.85%,Call,08/14/26,111.0000,29.2500s,40.46%,-0.9581,0.0059,0.0016,0.0258,+21.85%,Put,08/14/26
0.0125s,29.19%,0.0043,0.0013,-0.0127,0.0042,+10.58%,Call,08/14/26,112.0000,30.2500s,41.65%,-0.9579,0.0058,0.0014,0.0260,+23.04%,Put,08/14/26
0.0125s,30.63%,0.0041,0.0012,-0.0129,0.0040,+12.02%,Call,08/14/26,114.0000,32.2500s,43.99%,-0.9575,0.0055,0.0010,0.0262,+25.38%,Put,08/14/26
0.0125s,32.04%,0.0040,0.0011,-0.0131,0.0039,+13.43%,Call,08/14/26,116.0000,34.2500s,46.30%,-0.9571,0.0053,0.0006,0.0264,+27.69%,Put,08/14/26
0.0125s,33.42%,0.0038,0.0010,-0.0133,0.0037,+14.81%,Call,08/14/26,118.0000,36.2500s,48.57%,-0.9567,0.0051,0.0002,0.0266,+29.96%,Put,08/14/26
0.0125s,34.77%,0.0037,0.0010,-0.0136,0.0036,+16.16%,Call,08/14/26,120.0000,38.2500s,50.80%,-0.9563,0.0049,-0.0002,0.0269,+32.19%,Put,08/14/26
0.0125s,36.08%,0.0036,0.0009,-0.0138,0.0035,+17.47%,Call,08/14/26,122.0000,40.2500s,53.00%,-0.9560,0.0047,-0.0006,0.0271,+34.39%,Put,08/14/26
0.0125s,37.37%,0.0035,0.0008,-0.0140,0.0034,+18.76%,Call,08/14/26,124.0000,42.2500s,55.16%,-0.9556,0.0046,-0.0010,0.0273,+36.55%,Put,08/14/26
0.0125s,38.63%,0.0034,0.0008,-0.0142,0.0033,+20.02%,Call,08/14/26,126.0000,44.2500s,57.29%,-0.9552,0.0045,-0.0014,0.0275,+38.68%,Put,08/14/26
0.0125s,39.87%,0.0033,0.0008,-0.0144,0.0033,+21.26%,Call,08/14/26,128.0000,46.2500s,59.38%,-0.9548,0.0043,-0.0018,0.0278,+40.77%,Put,08/14/26
0.0125s,41.09%,0.0032,0.0007,-0.0146,0.0032,+22.48%,Call,08/14/26,130.0000,48.2500s,61.45%,-0.9544,0.0042,-0.0022,0.0280,+42.84%,Put,08/14/26
0.0125s,42.28%,0.0031,0.0007,-0.0148,0.0031,+23.67%,Call,08/14/26,132.0000,50.2500s,63.48%,-0.9541,0.0041,-0.0026,0.0282,+44.87%,Put,08/14/26
0.0125s,43.45%,0.0030,0.0006,-0.0150,0.0030,+24.84%,Call,08/14/26,134.0000,52.2500s,65.48%,-0.9537,0.0040,-0.0030,0.0284,+46.87%,Put,08/14/26
0.0125s,44.60%,0.0030,0.0006,-0.0153,0.0030,+25.99%,Call,08/14/26,136.0000,54.2500s,67.46%,-0.9533,0.0039,-0.0034,0.0286,+48.85%,Put,08/14/26
0.0125s,45.72%,0.0029,0.0006,-0.0155,0.0029,+27.11%,Call,08/14/26,138.0000,56.2500s,69.40%,-0.9529,0.0038,-0.0038,0.0288,+50.80%,Put,08/14/26
0.0125s,46.83%,0.0028,0.0006,-0.0157,0.0029,+28.22%,Call,08/14/26,140.0000,58.2500s,71.32%,-0.9526,0.0038,-0.0042,0.0290,+52.72%,Put,08/14/26
"Downloaded from Barchart.com as of 08-16-2026 06:34am CDT"
